1,67.25,python
1,56.81,sql
1,47.44,programming
1,38.25,spark
1,36.65,aws
1,34.55,java
1,31.03,hadoop
1,30.61,etl
1,29.82,machine learning
1,23.33,r
1,22.31,scala
1,21.7,agile
1,21.53,business intelligence
1,20.59,kafka
1,19.57,azure
1,17.32,nosql
1,16.55,linux
1,15.92,hive
1,15.4,algorithm
1,14.32,data warehouse
1,14.03,functional
1,13.8,scripting
1,12.75,statistics
1,12.1,security
1,11.74,network
1,11.62,git
1,11.25,server
1,11.07,ai
1,10.61,redshift
1,10.46,postgres
1,10.41,devops
1,10.35,airflow
1,10.05,tableau
1,9.87,docker
1,9.76,javascript
1,9.62,data pipeline
1,9.52,mathematics
1,9.27,oracle
1,8.16,sql server
1,7.84,s3
1,7.82,google cloud
1,7.63,mongodb
1,7.38,c++
1,7.27,data lake
1,7.17,data structures
1,7.16,cassandra
1,7.0,hbase
1,6.98,elasticsearch
1,6.96,c
1,6.91,rest
1,6.84,kubernetes
1,6.69,scrum
1,6.37,os
1,6.33,c#
1,6.07,shell
1,6.0,deep learning
1,5.7,project management
1,5.51,data visualization
1,5.43,jenkins
1,5.34,hdfs
1,5.21,data architecture
1,5.15,excel
1,4.57,mapreduce
1,4.19,http
1,4.18,impala
1,3.81,snowflake
1,3.63,ruby
1,3.61,flink
1,3.58,software engineer
1,3.56,backend
1,3.5,storm
1,3.43,sas
1,3.4,pandas
1,3.38,pig
1,3.37,json
1,3.36,bash
1,3.07,sap
1,2.92,luigi
1,2.87,oozie
1,2.53,powerbi
1,2.47,apache nifi
1,2.47,transact-sql
1,2.41,presto
1,2.36,jupyter
1,2.34,scikit
1,2.25,numpy
1,2.2,redis
1,2.18,microservices
1,2.08,maven
1,2.06,azure data factory
1,2.06,sqoop
1,1.9,flume
1,1.86,react
1,1.83,computer vision
1,1.77,apache beam
1,1.66,oop
1,1.63,yarn
1,1.57,powershell
1,1.56,html
1,1.54,cli
1,1.5,css
1,1.38,ip
1,1.35,nodejs
1,1.33,oracle sql
1,1.3,ssas
1,1.22,data cleaning
1,1.19,angular
1,1.12,gdpr
1,1.11,frontend
1,1.11,san
1,1.09,time series
1,1.06,django
1,1.04,data wrangling
2,44.32,python,sql
2,34.59,programming,python
2,33.92,python,spark
2,30.68,aws,python
2,29.56,java,python
2,28.0,programming,sql
2,26.77,hadoop,python
2,26.48,machine learning,python
2,25.69,spark,sql
2,24.68,hadoop,spark
2,24.06,aws,sql
2,22.36,etl,python
2,21.82,etl,sql
2,21.42,hadoop,sql
2,20.27,java,sql
2,20.17,python,scala
2,19.96,aws,spark
2,19.76,java,programming
2,19.64,python,r
2,19.47,aws,programming
2,19.34,programming,spark
2,18.78,java,spark
2,17.72,kafka,python
2,17.57,business intelligence,sql
2,17.43,scala,spark
2,17.14,machine learning,sql
2,16.91,kafka,spark
2,16.05,hadoop,programming
2,16.04,azure,python
2,15.9,machine learning,programming
2,15.81,business intelligence,python
2,15.79,aws,java
2,15.42,aws,etl
2,15.39,r,sql
2,15.38,java,scala
2,15.3,hadoop,java
2,15.17,machine learning,spark
2,15.1,agile,python
2,15.03,etl,spark
2,14.78,etl,programming
2,14.54,nosql,python
2,14.39,aws,hadoop
2,14.19,azure,sql
2,14.11,hive,python
2,13.63,nosql,sql
2,13.57,scala,sql
2,13.34,aws,azure
2,13.18,agile,sql
2,13.1,java,kafka
2,13.06,kafka,sql
2,12.82,hive,spark
2,12.73,hadoop,hive
2,12.69,hadoop,scala
2,12.57,linux,python
2,12.54,agile,programming
2,12.49,algorithm,python
2,12.07,hadoop,kafka
2,12.05,aws,scala
2,11.86,hadoop,machine learning
2,11.78,etl,hadoop
2,11.44,machine learning,r
2,11.4,etl,java
2,11.4,java,machine learning
2,11.35,aws,kafka
